operator;operatorQID;jurisdictions;jurisdictionQIDs;country;countryQID;city;cityQID;latitude;longitude;phone;email;website;facebook;twitter;youtube;picture;pictureAuthor;pictureLicense;pictureLicenseURL;type;typeQID;creation;QID
Finland;http://www.wikidata.org/entity/Q33;United States of America;http://www.wikidata.org/entity/Q30;United States of America;http://www.wikidata.org/entity/Q30;Washington, D.C.;http://www.wikidata.org/entity/Q61;38.9235;-77.0639;;;https://finlandabroad.fi/web/usa;;FinlandinUSA;;http://commons.wikimedia.org/wiki/Special:FilePath/Finland%20embassy%20left.JPG;Slowking4>Slowking4</a>;CC BY 3.0;https://creativecommons.org/licenses/by/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q5369683
Finland;http://www.wikidata.org/entity/Q33;Laos|Vietnam;http://www.wikidata.org/entity/Q819|http://www.wikidata.org/entity/Q881;Vietnam;http://www.wikidata.org/entity/Q881;Hanoi;http://www.wikidata.org/entity/Q1858;21.03222;105.81269;;;https://finlandabroad.fi/web/vnm;FinnishEmbassyHanoi;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q106292281
Finland;http://www.wikidata.org/entity/Q33;Zimbabwe|Democratic Republic of the Congo|Malawi|Zambia;http://www.wikidata.org/entity/Q954|http://www.wikidata.org/entity/Q974|http://www.wikidata.org/entity/Q1020|http://www.wikidata.org/entity/Q953;Zambia;http://www.wikidata.org/entity/Q953;Lusaka;http://www.wikidata.org/entity/Q3881;-15.41625;28.31871;;;https://finlandabroad.fi/web/zmb;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q106244177
France;http://www.wikidata.org/entity/Q142;Afghanistan;http://www.wikidata.org/entity/Q889;Afghanistan;http://www.wikidata.org/entity/Q889;Kabul;http://www.wikidata.org/entity/Q5838;34.529382;69.179449;;;https://af.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q1860539
France;http://www.wikidata.org/entity/Q142;Albania;http://www.wikidata.org/entity/Q222;Albania;http://www.wikidata.org/entity/Q222;Tirana;http://www.wikidata.org/entity/Q19689;41.3302;19.8082;;;https://al.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841711
France;http://www.wikidata.org/entity/Q142;;;Algeria;http://www.wikidata.org/entity/Q262;;;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73418263
France;http://www.wikidata.org/entity/Q142;;;Algeria;http://www.wikidata.org/entity/Q262;Annaba;http://www.wikidata.org/entity/Q45942;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73417634
France;http://www.wikidata.org/entity/Q142;Algeria;http://www.wikidata.org/entity/Q262;Algeria;http://www.wikidata.org/entity/Q262;Hydra;http://www.wikidata.org/entity/Q1010749;36.7503;3.03476;;;https://dz.ambafrance.org/;;;UCNZ1N0azKkQtElGWQMyLI2Q;http://commons.wikimedia.org/wiki/Special:FilePath/La%20chancellerie.jpg;Alger presse>Alger presse</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q17490933
France;http://www.wikidata.org/entity/Q142;;;Algeria;http://www.wikidata.org/entity/Q262;Oran;http://www.wikidata.org/entity/Q131818;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73384161
France;http://www.wikidata.org/entity/Q142;Andorra;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q228;Andorra la Vella;http://www.wikidata.org/entity/Q1863;42.509747;1.525152;;;https://ad.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841713
France;http://www.wikidata.org/entity/Q142;Angola;http://www.wikidata.org/entity/Q916;Angola;http://www.wikidata.org/entity/Q916;Luanda;http://www.wikidata.org/entity/Q3897;-8.816567;13.236026;;;https://ao.ambafrance.org/;FranceenAngola;franceenangola;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841716
France;http://www.wikidata.org/entity/Q142;;;Argentina;http://www.wikidata.org/entity/Q414;;;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73414361
France;http://www.wikidata.org/entity/Q142;Argentina;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q414;Buenos Aires;http://www.wikidata.org/entity/Q1486;-34.59176;-58.382517;;;https://ar.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/FrenchEmbassyBsAs1.jpg;Fulviusbsas>Fulviusbsas</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841720
France;http://www.wikidata.org/entity/Q142;Armenia;http://www.wikidata.org/entity/Q399;Armenia;http://www.wikidata.org/entity/Q399;Yerevan;http://www.wikidata.org/entity/Q1953;40.174027;44.506479;;;https://am.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20France%20in%20Armenia.png;Omicroñ'R>Omicroñ'R</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841724
France;http://www.wikidata.org/entity/Q142;Australia;http://www.wikidata.org/entity/Q408;Australia;http://www.wikidata.org/entity/Q408;Canberra;http://www.wikidata.org/entity/Q3114;-35.304304;149.117426;;;https://au.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;1944-01-01T00:00:00Z;http://www.wikidata.org/entity/Q2841721
France;http://www.wikidata.org/entity/Q142;;;Australia;http://www.wikidata.org/entity/Q408;Melbourne;http://www.wikidata.org/entity/Q3141;;;;;;;;;;;;;consulate;http://www.wikidata.org/entity/Q7843791;;http://www.wikidata.org/entity/Q87193304
France;http://www.wikidata.org/entity/Q142;;;Australia;http://www.wikidata.org/entity/Q408;New South Wales;http://www.wikidata.org/entity/Q3224;-33.8561;151.193;;;http://www.ambafrance-au.org/-Consulat-general-a-Sydney-;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507587
France;http://www.wikidata.org/entity/Q142;Austria;http://www.wikidata.org/entity/Q40;Austria;http://www.wikidata.org/entity/Q40;Vienna;http://www.wikidata.org/entity/Q1741;48.1986;16.3745;;;https://at.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Franz%C3%B6sische%20Botschaft%20Wien.jpg;Der Wolf im Wald>Thomas Wolf</a></b>, <small><a rel=nofollow class=external text href=http://www.foto-tw.de>www.foto-tw.de</a></small>;CC BY-SA 3.0 de;https://creativecommons.org/licenses/by-sa/3.0/de/deed.en;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q572567
France;http://www.wikidata.org/entity/Q142;Azerbaijan;http://www.wikidata.org/entity/Q227;Azerbaijan;http://www.wikidata.org/entity/Q227;Baku;http://www.wikidata.org/entity/Q9248;40.370408;49.840475;;;https://az.ambafrance.org;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Fransa%20s%C9%99firliyinin%20binas%C4%B1%2C%20R.Rza%2011.JPG;Urmen19>Urmen19</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841725
France;http://www.wikidata.org/entity/Q142;Bahrain;http://www.wikidata.org/entity/Q398;Bahrain;http://www.wikidata.org/entity/Q398;Manama;http://www.wikidata.org/entity/Q3882;26.238844;50.595109;;;https://bh.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841797
France;http://www.wikidata.org/entity/Q142;Bangladesh;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q902;Dhaka;http://www.wikidata.org/entity/Q1354;23.7979;90.4221;+880-2-55668600;;https://bd.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841612
France;http://www.wikidata.org/entity/Q142;Belarus;http://www.wikidata.org/entity/Q184;Belarus;http://www.wikidata.org/entity/Q184;Minsk;http://www.wikidata.org/entity/Q2280;53.90355;27.55446;;;https://by.ambafrance.org;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20France%20and%20Bulgaria%20in%20Minsk.JPG;TheFlyingDutchman>TheFlyingDutchman</a>;CC BY 3.0;https://creativecommons.org/licenses/by/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841734
France;http://www.wikidata.org/entity/Q142;;;Belgium;http://www.wikidata.org/entity/Q31;;;50.8466;4.36852;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Consulat%20Fran%C3%A7ais%20de%20Bruxelles.png;Tram Bruxelles>Tram Bruxelles</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507576
France;http://www.wikidata.org/entity/Q142;Belgium;http://www.wikidata.org/entity/Q31;Belgium;http://www.wikidata.org/entity/Q31;Brussels;http://www.wikidata.org/entity/Q239;50.8469;4.36739;;;http://www.ambafrance-be.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Rue%20Ducale%2065%20Hertogstraat%20Brussels%202012-06%20B.JPG;Zinneke>Zinneke</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;1910-01-01T00:00:00Z;http://www.wikidata.org/entity/Q17490956
France;http://www.wikidata.org/entity/Q142;Benin;http://www.wikidata.org/entity/Q962;Benin;http://www.wikidata.org/entity/Q962;Cotonou;http://www.wikidata.org/entity/Q43595;6.352434;2.413682;;;https://bj.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841624
France;http://www.wikidata.org/entity/Q142;Bolivia;http://www.wikidata.org/entity/Q750;Bolivia;http://www.wikidata.org/entity/Q750;La Paz;http://www.wikidata.org/entity/Q1491;-16.526399;-68.108486;;;https://bo.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embajada%20Francesa%20en%20La%20Paz%2C%20Bolivia.jpg;EEJCC>EEJCC</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841726
France;http://www.wikidata.org/entity/Q142;Bosnia and Herzegovina;http://www.wikidata.org/entity/Q225;Bosnia and Herzegovina;http://www.wikidata.org/entity/Q225;Sarajevo;http://www.wikidata.org/entity/Q11194;43.861695;18.415712;;;https://ba.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/French%20embassy%20Sarajevo.jpg;Smooth O>Smooth O</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841730
France;http://www.wikidata.org/entity/Q142;Botswana;http://www.wikidata.org/entity/Q963;Botswana;http://www.wikidata.org/entity/Q963;Gaborone;http://www.wikidata.org/entity/Q3919;-24.659401;25.917467;;;https://bw.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841614
France;http://www.wikidata.org/entity/Q142;Brazil;http://www.wikidata.org/entity/Q155;Brazil;http://www.wikidata.org/entity/Q155;Brasília;http://www.wikidata.org/entity/Q2844;-15.805726;-47.87374;;;https://br.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841625
France;http://www.wikidata.org/entity/Q142;;;Brazil;http://www.wikidata.org/entity/Q155;Recife;http://www.wikidata.org/entity/Q48344;-8.05389;-34.8808;;;http://recife.ambafrance-br.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507588
France;http://www.wikidata.org/entity/Q142;;;Brazil;http://www.wikidata.org/entity/Q155;Rio de Janeiro;http://www.wikidata.org/entity/Q8678;-22.9098;-43.1763;;;https://riodejaneiro.ambafrance-br.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507589
France;http://www.wikidata.org/entity/Q142;;;Brazil;http://www.wikidata.org/entity/Q155;São Paulo;http://www.wikidata.org/entity/Q174;-23.5477;-46.6364;;;http://saopaulo.ambafrance-br.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507590
France;http://www.wikidata.org/entity/Q142;Brunei;http://www.wikidata.org/entity/Q921;Brunei;http://www.wikidata.org/entity/Q921;Bandar Seri Begawan;http://www.wikidata.org/entity/Q9279;4.88755;114.94085;;;http://www.ambafrance-bn.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841618
France;http://www.wikidata.org/entity/Q142;Bulgaria;http://www.wikidata.org/entity/Q219;Bulgaria;http://www.wikidata.org/entity/Q219;Sofia;http://www.wikidata.org/entity/Q472;42.694923;23.341036;;;https://bg.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Sofia%20buildings%20TodorBozhinov%20%2826%29.JPG;Todor Bozhinov / Тодор Божинов / Martyr;CC-BY-SA-3.0;http://creativecommons.org/licenses/by-sa/3.0/;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841733
France;http://www.wikidata.org/entity/Q142;;;Burkina Faso;http://www.wikidata.org/entity/Q965;;;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73384009
France;http://www.wikidata.org/entity/Q142;Burkina Faso;http://www.wikidata.org/entity/Q965;Burkina Faso;http://www.wikidata.org/entity/Q965;Ouagadougou;http://www.wikidata.org/entity/Q3777;12.372093;-1.511065;;;https://bf.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841621
France;http://www.wikidata.org/entity/Q142;Burundi;http://www.wikidata.org/entity/Q967;Burundi;http://www.wikidata.org/entity/Q967;Bujumbura;http://www.wikidata.org/entity/Q3854;-3.381042;29.370135;;;https://bi.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841622
France;http://www.wikidata.org/entity/Q142;Cambodia;http://www.wikidata.org/entity/Q424;Cambodia;http://www.wikidata.org/entity/Q424;Phnom Penh;http://www.wikidata.org/entity/Q1850;11.583402;104.915185;;;https://kh.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841626
France;http://www.wikidata.org/entity/Q142;;;Cameroon;http://www.wikidata.org/entity/Q1009;Douala;http://www.wikidata.org/entity/Q132830;4.03677;9.68269;;;https://douala.consulfrance.org/;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73402379
France;http://www.wikidata.org/entity/Q142;Cameroon;http://www.wikidata.org/entity/Q1009;Cameroon;http://www.wikidata.org/entity/Q1009;Yaoundé;http://www.wikidata.org/entity/Q3808;3.85158;11.513763;;;https://cm.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841629
France;http://www.wikidata.org/entity/Q142;;;Canada;http://www.wikidata.org/entity/Q16;Moncton;http://www.wikidata.org/entity/Q457334;46.0944;-64.7754;;;http://www.consulfrance-moncton.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507596
France;http://www.wikidata.org/entity/Q142;;;Canada;http://www.wikidata.org/entity/Q16;Montreal;http://www.wikidata.org/entity/Q340;45.5022;-73.5713;;;http://www.consulfrance-montreal.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507591
France;http://www.wikidata.org/entity/Q142;Canada;http://www.wikidata.org/entity/Q16;Canada;http://www.wikidata.org/entity/Q16;Ottawa;http://www.wikidata.org/entity/Q1930;45.4434;-75.6945;;;https://ca.ambafrance.org/;;;UCgt36rkGMb31Ij9hqsaqqxw;http://commons.wikimedia.org/wiki/Special:FilePath/France%2C%20Ottawa.jpg;SimonP</a>;CC-BY-SA-3.0;http://creativecommons.org/licenses/by-sa/3.0/;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q653784
France;http://www.wikidata.org/entity/Q142;;;Canada;http://www.wikidata.org/entity/Q16;Quebec City;http://www.wikidata.org/entity/Q2145;;;;;http://www.consulfrance-quebec.org;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Edifice%20La%20Laurentienne%20Quebec.JPG;Jeangagnon>Jeangagnon</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q2995341
France;http://www.wikidata.org/entity/Q142;;;Canada;http://www.wikidata.org/entity/Q16;Toronto;http://www.wikidata.org/entity/Q172;43.6535;-79.384;;;http://www.consulfrance-toronto.org;;;UCAzBs-Ja5etwN7dWMUsYkEQ;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507593
France;http://www.wikidata.org/entity/Q142;;;Canada;http://www.wikidata.org/entity/Q16;Vancouver;http://www.wikidata.org/entity/Q24639;49.2611;-123.114;;;http://www.consulfrance-vancouver.org;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507594
France;http://www.wikidata.org/entity/Q142;Cape Verde;http://www.wikidata.org/entity/Q1011;Cape Verde;http://www.wikidata.org/entity/Q1011;Praia;http://www.wikidata.org/entity/Q3751;14.9184;-23.50704;;;https://cv.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Praia-Ambassade%20de%20France.jpg;Ji-Elle>Ji-Elle</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841632
France;http://www.wikidata.org/entity/Q142;Central African Republic;http://www.wikidata.org/entity/Q929;Central African Republic;http://www.wikidata.org/entity/Q929;Bangui;http://www.wikidata.org/entity/Q3832;4.363838;18.591115;;;https://cf.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841776
France;http://www.wikidata.org/entity/Q142;Chad;http://www.wikidata.org/entity/Q657;Chad;http://www.wikidata.org/entity/Q657;N'Djamena;http://www.wikidata.org/entity/Q3659;12.1160333;15.0307775;;;https://td.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841689
France;http://www.wikidata.org/entity/Q142;Chile;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q298;Providencia;http://www.wikidata.org/entity/Q51587;-33.435793;-70.628582;;;https://cl.ambafrance.org/;embajadafranciaenchile;ambafrancecl;UCEHoIZvuBxp7c4-wmwwHt6Q;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841631
France;http://www.wikidata.org/entity/Q142;Colombia;http://www.wikidata.org/entity/Q739;Colombia;http://www.wikidata.org/entity/Q739;Bogotá;http://www.wikidata.org/entity/Q2841;4.674477;-74.047267;;;https://co.ambafrance.org/;;;UCfNmu0ipZrHjIJKkTo760IQ;http://commons.wikimedia.org/wiki/Special:FilePath/Bogot%C3%A1%20-%20Embajada%20de%20Francia.JPG;Pedro Felipe>Felipe Restrepo Acosta</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841736
France;http://www.wikidata.org/entity/Q142;Comoros;http://www.wikidata.org/entity/Q970;Comoros;http://www.wikidata.org/entity/Q970;Moroni;http://www.wikidata.org/entity/Q3901;-11.709934;43.246576;;;https://km.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841702
France;http://www.wikidata.org/entity/Q142;Costa Rica;http://www.wikidata.org/entity/Q800;Costa Rica;http://www.wikidata.org/entity/Q800;San José;http://www.wikidata.org/entity/Q3070;9.923283;-84.039837;;;https://cr.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841634
France;http://www.wikidata.org/entity/Q142;Croatia;http://www.wikidata.org/entity/Q224;Croatia;http://www.wikidata.org/entity/Q224;Zagreb;http://www.wikidata.org/entity/Q1435;45.809587;15.977259;;;http://www.ambafrance-hr.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/French%20Embassy%20Zagreb.jpg;Suradnik13>Suradnik13</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;1992-01-01T00:00:00Z;http://www.wikidata.org/entity/Q2841739
France;http://www.wikidata.org/entity/Q142;Cuba;http://www.wikidata.org/entity/Q241;Cuba;http://www.wikidata.org/entity/Q241;Havana;http://www.wikidata.org/entity/Q1563;23.125279;-82.419251;;;https://cu.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841799
France;http://www.wikidata.org/entity/Q142;Cyprus;http://www.wikidata.org/entity/Q229;Cyprus;http://www.wikidata.org/entity/Q229;Nicosia;http://www.wikidata.org/entity/Q3856;35.1594;33.3526;;;https://cy.ambafrance.org/;;;UCjhLWIiw2MOzMy6Q7n_yNNw;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841798
France;http://www.wikidata.org/entity/Q142;Czech Republic;http://www.wikidata.org/entity/Q213;Czech Republic;http://www.wikidata.org/entity/Q213;Prague;http://www.wikidata.org/entity/Q1085;50.085921;14.406332;;;https://cz.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Ambassade%20France%20Prague%201.jpg;Chabe01>Chabe01</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841783
France;http://www.wikidata.org/entity/Q142;Democratic Republic of the Congo;http://www.wikidata.org/entity/Q974;Democratic Republic of the Congo;http://www.wikidata.org/entity/Q974;Kinshasa;http://www.wikidata.org/entity/Q3838;-4.32106;15.2733;;;https://cd.ambafrance.org/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841779
France;http://www.wikidata.org/entity/Q142;Djibouti;http://www.wikidata.org/entity/Q977;Djibouti;http://www.wikidata.org/entity/Q977;Djibouti;http://www.wikidata.org/entity/Q3604;11.607675;43.151309;;;https://dj.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841801
France;http://www.wikidata.org/entity/Q142;Dominican Republic;http://www.wikidata.org/entity/Q786;Dominican Republic;http://www.wikidata.org/entity/Q786;Santo Domingo;http://www.wikidata.org/entity/Q34820;18.47605;-69.93444;;;https://do.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Ambafr.jpg;I.Pjt>I.Pjt</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841778
France;http://www.wikidata.org/entity/Q142;Ecuador;http://www.wikidata.org/entity/Q736;Ecuador;http://www.wikidata.org/entity/Q736;Quito;http://www.wikidata.org/entity/Q2900;-0.208987;-78.494825;;;http://www.ambafrance-ec.org/;embajadadefranciaenecuador;FranceEquateur;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q1601734
France;http://www.wikidata.org/entity/Q142;;;Egypt;http://www.wikidata.org/entity/Q79;Alexandria;http://www.wikidata.org/entity/Q87;31.2;29.8942;+20 3 48 47 950;;https://eg.ambafrance.org/-النسخة-العربية-Arabe-;ConsulatFranceAlex;;;http://commons.wikimedia.org/wiki/Special:FilePath/Consulate%20General%20of%20France%20in%20Alexandria.JPG;Aquintero82>Aquintero82</a>;Public domain;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507529
France;http://www.wikidata.org/entity/Q142;;;Egypt;http://www.wikidata.org/entity/Q79;Cairo;http://www.wikidata.org/entity/Q85;;;;;;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q73414042
France;http://www.wikidata.org/entity/Q142;Egypt;http://www.wikidata.org/entity/Q79;Egypt;http://www.wikidata.org/entity/Q79;Giza;http://www.wikidata.org/entity/Q81788;30.02336;31.217244;;;https://eg.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841791
France;http://www.wikidata.org/entity/Q142;El Salvador;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q792;San Salvador;http://www.wikidata.org/entity/Q3110;13.702927;-89.23004;;;https://sv.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841679
France;http://www.wikidata.org/entity/Q142;Equatorial Guinea;http://www.wikidata.org/entity/Q983;Equatorial Guinea;http://www.wikidata.org/entity/Q983;Malabo;http://www.wikidata.org/entity/Q3818;3.753307;8.771312;;;https://gq.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841744
France;http://www.wikidata.org/entity/Q142;Eritrea;http://www.wikidata.org/entity/Q986;Eritrea;http://www.wikidata.org/entity/Q986;Asmara;http://www.wikidata.org/entity/Q3642;15.338248;38.936;;;https://er.ambafrance.org;;;;http://commons.wikimedia.org/wiki/Special:FilePath/2006-11-01%2010-10-25%20Eritrea%20-%20Asmara.jpg;Simisa>Hansueli Krapf</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841792
France;http://www.wikidata.org/entity/Q142;Estonia;http://www.wikidata.org/entity/Q191;Estonia;http://www.wikidata.org/entity/Q191;Tallinn City;http://www.wikidata.org/entity/Q4450503;59.428387;24.735788;;;https://ee.ambafrance.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20France%2C%20Tallinn.jpg;Amir Yalon;CC BY-SA 2.0;https://creativecommons.org/licenses/by-sa/2.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841741
France;http://www.wikidata.org/entity/Q142;Ethiopia;http://www.wikidata.org/entity/Q115;Ethiopia;http://www.wikidata.org/entity/Q115;Addis Ababa;http://www.wikidata.org/entity/Q3624;9.051794;38.770097;;;https://et.ambafrance.org;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q2841793
